season,feature_set,target_horizon_index,target_date,model_label,validation_protocol,n_predictions,n_plots,n_model_features,mae,rmse,r2,correlation,bias_predicted_minus_observed_g,mae_improvement_pct_vs_last_observed_baseline,n_target_horizons
2425,paper_informed_nonreactive,2,2025-02-20,Training horizon mean baseline,within-season 5-fold CV over plots; fixed input history; horizon-specific models,40,40,0,35.865625,46.28608811646325,-0.02497952488768984,-0.2107321623406868,0.0,27.65380736258195,
2425,paper_informed_nonreactive,2,2025-02-20,Cultivar horizon mean baseline,within-season 5-fold CV over plots; fixed input history; horizon-specific models,40,40,0,34.68747607376284,47.31153369625182,-0.07089844496986974,-0.09101012015421772,-0.7667133520074699,30.030305448789036,
2425,paper_informed_nonreactive,2,2025-02-20,Last observed week-5 yield baseline,within-season 5-fold CV over plots; fixed input history; horizon-specific models,40,40,0,49.575,66.18666784179425,-1.0958262167554147,0.02908289080490124,-44.225,0.0,
2425,paper_informed_nonreactive,2,2025-02-20,Observed 5-week mean yield baseline,within-season 5-fold CV over plots; fixed input history; horizon-specific models,40,40,0,47.42875,65.0330074846612,-1.0234007733746693,-0.06336601009853159,-44.95125,4.329299041855777,
2425,paper_informed_nonreactive,2,2025-02-20,Zero yield baseline,within-season 5-fold CV over plots; fixed input history; horizon-specific models,40,40,0,56.4,72.6026859007296,-1.5218520804328795,,-56.4,-13.767019667170944,
2425,paper_informed_nonreactive,2,2025-02-20,Ridge,within-season 5-fold CV over plots; fixed input history; horizon-specific models,40,40,98,39.4855609477878,55.17932844951398,-0.45668972109681083,0.26968612815457277,0.51858496175516,20.351868990846594,
2425,paper_informed_nonreactive,2,2025-02-20,ElasticNet,within-season 5-fold CV over plots; fixed input history; horizon-specific models,40,40,98,57.24053025663268,80.46455063215957,-2.097586300018358,0.07596318303276392,-3.480040490843389,-15.462491692652906,
2425,paper_informed_nonreactive,2,2025-02-20,Random Forest,within-season 5-fold CV over plots; fixed input history; horizon-specific models,40,40,98,34.174727675102666,45.30140143453963,0.018167261381353272,0.2633698223093897,0.8755264864764876,31.064593696212476,
2425,paper_informed_nonreactive,2,2025-02-20,Extra Trees,within-season 5-fold CV over plots; fixed input history; horizon-specific models,40,40,98,35.021922760960095,47.50879068438317,-0.07984690018253549,0.14357234231364416,1.4037429714255858,29.355677738860127,
2425,paper_informed_nonreactive,2,2025-02-20,Gradient Boosting,within-season 5-fold CV over plots; fixed input history; horizon-specific models,40,40,98,35.81062129456505,49.172007008310125,-0.1567782226617198,0.21677787036017293,3.432817457223366,27.764757852617144,
2425,paper_informed_nonreactive,2,2025-02-20,HistGradientBoosting,within-season 5-fold CV over plots; fixed input history; horizon-specific models,40,40,98,35.865625,46.28608811646325,-0.02497952488768984,-0.2107321623406868,0.0,27.65380736258195,
2425,paper_informed_nonreactive,3,2025-02-26,Training horizon mean baseline,within-season 5-fold CV over plots; fixed input history; horizon-specific models,40,40,0,15.74375,19.698955000836975,-0.03576531557005791,-0.25215626749232045,0.0,33.84978991596639,
2425,paper_informed_nonreactive,3,2025-02-26,Cultivar horizon mean baseline,within-season 5-fold CV over plots; fixed input history; horizon-specific models,40,40,0,15.771361461251166,19.957767386744056,-0.06316066605845694,-0.0458048757195165,-0.24091970121381862,33.733775372894264,
2425,paper_informed_nonreactive,3,2025-02-26,Last observed week-5 yield baseline,within-season 5-fold CV over plots; fixed input history; horizon-specific models,40,40,0,23.8,28.685362120775117,-1.1963202260780492,0.22696651134962348,-15.3,0.0,
2425,paper_informed_nonreactive,3,2025-02-26,Observed 5-week mean yield baseline,within-season 5-fold CV over plots; fixed input history; horizon-specific models,40,40,0,19.80375,25.495628301730473,-0.735027750947135,0.15890855335470871,-16.026249999999997,16.790966386554622,
2425,paper_informed_nonreactive,3,2025-02-26,Zero yield baseline,within-season 5-fold CV over plots; fixed input history; horizon-specific models,40,40,0,27.475,33.60840668642297,-2.0148855846883498,,-27.475,-15.441176470588239,
